Invoice Date,Invoice Quantity,Sales Zone,Sales Location
6/21/2024,3,West,BHP
6/21/2024,1,North,DLI
6/21/2024,5,North,GRN
6/22/2024,10,North,DLI
6/22/2024,4,North,DLI
6/22/2024,3,North,GRN
6/24/2024,5,South,HBI
6/25/2024,15,North,GZB
6/25/2024,20,North,GZB
6/25/2024,15,North,GZB
6/25/2024,5,North,JMU
6/25/2024,5,North,GRN
6/26/2024,2,North,GZB
6/26/2024,5,North,GRN
6/26/2024,2,North,JMU
6/26/2024,3,South,HBI
6/27/2024,1,South,KCI
6/27/2024,40,North,JPR
6/27/2024,1,North,JMU
6/27/2024,7,North,LKW
6/27/2024,10,South,HBI
6/27/2024,4,South,MDI
6/27/2024,2,South,HBI
6/27/2024,2,South,KCI
6/28/2024,3,North,GRN
6/28/2024,2,South,MDI
6/28/2024,3,South,MDI
6/29/2024,10,North,GRN
6/29/2024,4,North,JMU
6/29/2024,1,South,MDI
6/29/2024,20,North,DLI
6/29/2024,20,North,DLI
6/29/2024,3,North,DLI
6/29/2024,1,South,KCI
6/30/2024,3,North,DLI
6/30/2024,1,South,MDI
6/23/2024,1,North,DLI
6/23/2024,1,North,DLI
6/23/2024,1,North,DLI
6/23/2024,1,North,DLI
6/23/2024,1,North,DLI
6/23/2024,1,North,DLI
6/23/2024,1,North,DLI
6/23/2024,1,North,DLI
6/23/2024,1,North,DLI
6/23/2024,1,North,DLI
6/23/2024,1,North,DLI
6/23/2024,1,North,DLI
6/9/2024,1,North,DLI
6/9/2024,1,North,DLI
6/9/2024,1,North,DLI
6/9/2024,1,North,DLI
6/9/2024,1,North,DLI
6/9/2024,1,North,DLI
6/9/2024,1,North,DLI
6/9/2024,1,North,DLI
6/9/2024,1,North,DLI
6/9/2024,1,North,DLI
6/9/2024,1,North,DLI
6/9/2024,1,North,DLI
6/9/2024,1,North,DLI
6/9/2024,1,North,DLI
6/9/2024,1,North,DLI
6/9/2024,1,North,DLI
6/9/2024,1,North,DLI
6/9/2024,1,North,DLI
7/1/2024,5,North,LKW
7/1/2024,2,North,LKW
7/1/2024,5,South,KCI
7/2/2024,120,North,GRN
7/2/2024,4,South,KCI
7/5/2024,5,South,MDI
7/6/2024,5,North,GZB
7/6/2024,3,South,KCI
7/6/2024,2,South,HBI
7/8/2024,1,North,JMU
7/8/2024,3,South,HBI
7/10/2024,1,North,LKW
7/11/2024,1,North,LKW
7/11/2024,5,South,HBI
7/11/2024,3,South,KCI
7/15/2024,20,South,HBI
7/15/2024,2,North,GZB
7/15/2024,5,South,KCI
7/15/2024,3,South,HBI
7/15/2024,1,South,HBI
7/15/2024,2,South,KCI
7/16/2024,5,South,HBI
7/16/2024,8,South,KCI
7/17/2024,1,South,MDI
7/18/2024,5,South,HBI
7/19/2024,2,North,JPR
7/19/2024,2,North,JPR
7/19/2024,2,North,JPR
7/19/2024,10,North,JPR
7/19/2024,4,North,JPR
7/19/2024,10,North,JPR
7/19/2024,4,North,GZB
7/19/2024,10,North,JPR
7/20/2024,10,North,JPR
7/20/2024,3,South,HBI
7/20/2024,130,North,DLI
7/20/2024,67,North,DLI
7/22/2024,10,West,BHP
7/22/2024,5,West,BHP
7/22/2024,20,West,BHP
7/22/2024,2,West,BHP
7/22/2024,1,West,BHP
7/22/2024,6,West,BHP
7/24/2024,4,North,GZB
7/24/2024,15,North,GZB
7/24/2024,15,West,PNE
7/24/2024,20,West,PNE
7/25/2024,3,North,GZB
7/25/2024,3,East,DGP
7/25/2024,10,East,DGP
7/25/2024,1,North,JMU
7/25/2024,5,West,PNE
7/25/2024,2,West,BHP
7/26/2024,20,East,DGP
7/26/2024,20,East,DGP
7/26/2024,14,East,DGP
7/26/2024,1,West,BHP
7/26/2024,1,North,JMU
7/26/2024,10,North,LKW
7/26/2024,6,North,LKW
7/27/2024,3,South,HBI
7/27/2024,19,North,LKW
7/27/2024,1,South,MDI
7/27/2024,1,North,GZB
7/27/2024,3,North,GZB
7/29/2024,60,North,DLI
7/31/2024,1,North,JMU
7/31/2024,130,North,DLI
7/31/2024,5,North,GZB
7/31/2024,4,North,GZB
7/31/2024,75,East,DGP
7/31/2024,1,South,MDI
7/31/2024,10,South,HBI
7/31/2024,5,North,DLI
7/31/2024,2,West,PNE
7/31/2024,4,West,PNE
7/31/2024,2,North,JMU
7/12/2024,1,North,DLI
8/1/2024,3,South,KCI
8/3/2024,2,West,BHP
8/3/2024,2,North,GZB
8/5/2024,3,East,DGP
8/5/2024,2,North,JMU
8/5/2024,5,North,GRN
8/5/2024,1,North,GRN
8/5/2024,3,South,KCI
8/5/2024,4,South,HBI
8/6/2024,1,North,JMU
8/6/2024,5,North,GRN
8/7/2024,6,North,DLI
8/7/2024,20,North,DLI
8/7/2024,20,North,DLI
8/7/2024,20,North,DLI
8/7/2024,20,North,DLI
8/7/2024,20,North,DLI
8/7/2024,20,North,DLI
8/7/2024,11,North,DLI
8/7/2024,20,North,DLI
8/7/2024,20,North,DLI
8/8/2024,9,South,HBI
8/8/2024,2,East,PTA
8/8/2024,1,North,JPR
8/8/2024,6,South,KCI
8/9/2024,12,South,KCI
8/9/2024,2,East,DGP
8/9/2024,4,West,BHP
8/10/2024,1,North,LKW
8/10/2024,1,North,JMU
8/10/2024,2,West,BHP
8/10/2024,4,North,JMU
8/12/2024,1,East,DGP
8/12/2024,4,North,GRN
8/12/2024,5,North,GZB
8/12/2024,5,North,JPR
8/12/2024,5,South,KCI
8/12/2024,2,South,KCI
8/12/2024,2,South,KCI
8/12/2024,4,South,KCI
8/12/2024,3,South,KCI
8/13/2024,2,South,KCI
8/13/2024,20,North,JPR
8/13/2024,10,North,JPR
8/13/2024,7,North,JPR
8/13/2024,7,West,BHP
8/13/2024,5,West,BHP
8/13/2024,5,North,JPR
8/13/2024,10,South,KCI
8/13/2024,3,South,KCI
8/14/2024,5,South,KCI
8/14/2024,2,South,KCI
8/14/2024,2,South,KCI
8/14/2024,1,West,PNE
8/14/2024,4,South,KCI
8/14/2024,20,North,JPR
8/14/2024,3,North,JPR
8/14/2024,4,North,GRN
8/14/2024,5,West,BHP
8/14/2024,2,South,KCI
8/14/2024,4,West,BHP
8/14/2024,1,East,PTA
8/14/2024,2,South,KCI
8/14/2024,2,South,KCI
8/14/2024,2,South,KCI
8/14/2024,2,South,KCI
8/15/2024,2,South,KCI
8/15/2024,2,South,KCI
8/15/2024,2,South,KCI
8/15/2024,2,South,KCI
8/16/2024,5,South,HBI
8/16/2024,1,West,BHP
8/16/2024,8,North,LKW
8/16/2024,1,East,DGP
8/16/2024,20,South,HBI
8/16/2024,5,South,KCI
8/17/2024,1,South,KCI
8/17/2024,1,South,KCI
8/17/2024,3,North,LKW
8/17/2024,1,North,JPR
8/17/2024,7,North,JPR
8/18/2024,2,South,KCI
8/18/2024,2,South,KCI
8/19/2024,1,South,KCI
8/19/2024,5,East,DGP
8/19/2024,5,South,HBI
8/19/2024,10,South,KCI
8/20/2024,4,South,KCI
8/20/2024,4,West,PNE
8/20/2024,1,West,PNE
8/20/2024,1,West,PNE
8/20/2024,10,East,DGP
8/20/2024,1,North,GRN
8/20/2024,10,South,KCI
8/20/2024,20,South,KCI
8/21/2024,1,North,DLI
8/21/2024,5,East,DGP
8/21/2024,4,South,MDI
8/21/2024,17,South,KCI
8/22/2024,2,South,KCI
8/22/2024,2,South,KCI
8/22/2024,2,South,KCI
8/22/2024,2,South,KCI
8/22/2024,1,North,JPR
8/22/2024,3,North,DLI
8/22/2024,2,North,JMU
8/22/2024,3,East,PTA
8/22/2024,2,South,KCI
8/22/2024,2,South,KCI
8/23/2024,2,South,KCI
8/23/2024,3,South,KCI
8/23/2024,2,North,JPR
8/23/2024,1,West,BHP
8/23/2024,10,West,PNE
8/24/2024,6,North,LKW
8/24/2024,6,East,DGP
8/24/2024,1,North,GRN
8/24/2024,11,South,KCI
8/25/2024,2,North,GZB
8/26/2024,3,East,DGP
8/26/2024,10,South,KCI
8/26/2024,1,East,DGP
8/26/2024,5,North,JPR
8/26/2024,1,West,BHP
8/28/2024,10,North,LKW
8/28/2024,15,North,LKW
8/28/2024,2,North,LKW
8/28/2024,1,North,DLI
8/28/2024,10,North,GZB
8/28/2024,2,South,KCI
8/28/2024,1,West,PNE
8/28/2024,10,North,GRN
8/28/2024,5,North,GRN
8/28/2024,20,South,KCI
8/28/2024,1,West,PNE
8/29/2024,10,South,KCI
8/29/2024,3,North,GRN
8/29/2024,1,North,LKW
8/29/2024,5,North,LKW
8/29/2024,20,North,GZB
8/29/2024,3,South,KCI
8/29/2024,50,East,DGP
8/29/2024,5,North,LKW
8/29/2024,5,North,LKW
8/29/2024,2,West,PNE
8/29/2024,5,North,LKW
8/29/2024,5,North,GRN
8/29/2024,4,North,LKW
8/29/2024,1,East,PTA
8/29/2024,2,South,HBI
8/30/2024,30,East,DGP
8/30/2024,15,North,DLI
8/30/2024,1,East,PTA
8/30/2024,20,East,PTA
8/30/2024,18,East,PTA
8/31/2024,2,South,HBI
8/31/2024,1,North,LKW
8/31/2024,1,North,GRN
8/31/2024,1,West,PNE
8/31/2024,20,North,JPR
8/31/2024,5,North,JPR
8/31/2024,3,North,GZB
8/31/2024,5,North,GZB
8/31/2024,1,East,DGP
8/31/2024,1,East,PTA
8/31/2024,5,North,JPR
8/31/2024,4,North,JPR
8/31/2024,5,North,JPR
8/31/2024,1,North,JPR
8/31/2024,2,East,PTA
8/31/2024,2,North,GRN
8/31/2024,2,North,JPR
8/31/2024,9,North,DLI
8/31/2024,3,North,LKW
8/5/2024,1,North,GZB
8/7/2024,1,North,LKW
8/17/2024,1,North,GZB
8/16/2024,1,West,BHP
8/16/2024,1,West,BHP
8/21/2024,1,North,DLI
8/21/2024,1,North,DLI
8/21/2024,1,North,DLI
8/21/2024,1,North,DLI
8/21/2024,1,North,DLI
8/21/2024,1,North,DLI
8/21/2024,1,North,DLI
8/21/2024,1,North,DLI
8/21/2024,1,North,DLI
8/21/2024,1,North,DLI
8/21/2024,1,North,DLI
8/21/2024,1,North,DLI
8/21/2024,1,North,DLI
8/21/2024,1,North,DLI
8/21/2024,1,North,DLI
8/21/2024,1,North,DLI
8/21/2024,1,North,DLI
8/21/2024,1,North,DLI
8/21/2024,1,North,DLI
8/21/2024,1,North,DLI
8/21/2024,1,North,DLI
8/23/2024,1,North,GRN
8/21/2024,1,East,PTA
8/25/2024,1,North,GZB
8/31/2024,1,North,DLI
9/1/2024,2,North,GRN
9/2/2024,20,West,BHP
9/2/2024,5,West,BHP
9/3/2024,15,North,GZB
9/3/2024,2,North,DLI
9/3/2024,2,West,BHP
9/3/2024,5,West,BHP
9/4/2024,2,South,KCI
9/4/2024,1,North,JPR
9/4/2024,20,East,PTA
9/4/2024,3,East,PTA
9/4/2024,3,East,PTA
9/5/2024,1,North,GZB
9/5/2024,2,East,PTA
9/5/2024,2,South,KCI
9/5/2024,3,South,KCI
9/5/2024,2,East,PTA
9/5/2024,2,South,KCI
9/5/2024,10,South,KCI
9/6/2024,2,North,JPR
9/6/2024,2,North,JPR
9/6/2024,5,West,PNE
9/6/2024,20,East,PTA
9/6/2024,2,East,PTA
9/6/2024,5,South,KCI
9/6/2024,1,South,KCI
9/6/2024,1,South,KCI
9/7/2024,14,North,GZB
9/7/2024,7,South,KCI
9/7/2024,4,South,KCI
9/7/2024,4,South,KCI
9/7/2024,4,South,KCI
9/7/2024,20,South,KCI
9/7/2024,5,South,KCI
9/7/2024,3,South,KCI
9/8/2024,6,South,KCI
9/8/2024,3,South,KCI
9/8/2024,6,South,KCI
9/8/2024,10,South,KCI
9/8/2024,15,South,KCI
9/8/2024,2,South,KCI
9/8/2024,12,South,KCI
9/8/2024,2,South,KCI
9/8/2024,10,South,KCI
9/8/2024,6,South,KCI
9/8/2024,5,South,KCI
9/8/2024,3,South,KCI
9/8/2024,15,South,KCI
9/8/2024,7,South,KCI
9/8/2024,6,South,KCI
9/8/2024,2,South,KCI
9/8/2024,3,South,KCI
9/9/2024,3,South,KCI
9/9/2024,5,South,KCI
9/9/2024,3,South,KCI
9/9/2024,2,South,KCI
9/9/2024,2,South,KCI
9/9/2024,5,South,KCI
9/9/2024,3,South,KCI
9/9/2024,2,South,KCI
9/9/2024,3,South,KCI
9/9/2024,3,South,KCI
9/9/2024,2,North,JPR
9/9/2024,15,West,PNE
9/9/2024,4,West,PNE
9/9/2024,20,West,PNE
9/9/2024,10,West,PNE
9/9/2024,5,West,PNE
9/9/2024,2,South,KCI
9/9/2024,2,South,KCI
9/9/2024,2,South,KCI
9/10/2024,5,South,KCI
9/10/2024,4,South,KCI
9/10/2024,2,South,KCI
9/10/2024,2,South,KCI
9/10/2024,2,North,GRN
9/10/2024,3,North,LKW
9/10/2024,1,South,KCI
9/10/2024,1,South,KCI
9/10/2024,1,South,HBI
9/10/2024,3,South,KCI
9/11/2024,2,South,KCI
9/11/2024,2,South,KCI
9/11/2024,10,South,KCI
9/11/2024,1,South,KCI
9/11/2024,2,South,KCI
9/11/2024,2,South,KCI
9/11/2024,5,South,KCI
9/11/2024,3,West,PNE
9/11/2024,10,West,PNE
9/11/2024,4,West,PNE
9/11/2024,7,West,PNE
9/11/2024,3,West,PNE
9/11/2024,1,North,JPR
9/11/2024,4,South,KCI
9/11/2024,2,South,KCI
9/12/2024,3,South,KCI
9/12/2024,5,South,KCI
9/12/2024,14,East,PTA
9/12/2024,6,South,KCI
9/12/2024,2,South,KCI
9/12/2024,5,West,PNE
9/12/2024,3,West,PNE
9/13/2024,2,South,KCI
9/14/2024,2,South,KCI
9/14/2024,1,South,KCI
9/14/2024,2,South,KCI
9/14/2024,3,South,KCI
9/14/2024,1,South,MDI
9/14/2024,1,South,MDI
9/15/2024,10,West,PNE
9/17/2024,1,North,DLI
9/17/2024,1,North,JPR
9/17/2024,1,West,PNE
9/17/2024,10,South,KCI
9/18/2024,3,South,KCI
9/18/2024,2,South,KCI
9/19/2024,3,North,GRN
9/20/2024,1,West,BHP
9/20/2024,1,South,KCI
9/21/2024,5,South,KCI
9/21/2024,1,North,JPR
9/22/2024,5,South,KCI
9/22/2024,1,West,PNE
9/23/2024,3,North,DLI
9/23/2024,3,North,DLI
9/23/2024,3,North,DLI
9/23/2024,2,North,DLI
9/23/2024,1,West,PNE
9/23/2024,2,West,BHP
9/23/2024,10,West,PNE
9/24/2024,9,North,GRN
9/24/2024,1,West,PNE
9/25/2024,2,North,DLI
9/25/2024,1,North,JPR
9/25/2024,1,North,JPR
9/25/2024,6,North,DLI
9/25/2024,2,North,DLI
9/25/2024,2,South,KCI
9/25/2024,2,South,KCI
9/25/2024,2,South,KCI
9/25/2024,2,South,KCI
9/26/2024,5,South,KCI
9/26/2024,2,North,JPR
9/26/2024,2,North,JPR
9/26/2024,4,East,PTA
9/26/2024,8,East,PTA
9/26/2024,2,South,KCI
9/27/2024,2,North,JPR
9/27/2024,10,North,DLI
9/27/2024,10,North,JPR
9/27/2024,15,South,KCI
9/27/2024,6,West,BHP
9/27/2024,8,South,KCI
9/27/2024,5,South,KCI
9/27/2024,1,West,PNE
9/28/2024,2,South,KCI
9/28/2024,2,South,KCI
9/28/2024,18,South,KCI
9/28/2024,2,South,KCI
9/28/2024,3,South,KCI
9/28/2024,2,South,KCI
9/28/2024,1,South,KCI
9/28/2024,1,South,KCI
9/28/2024,1,South,KCI
9/28/2024,1,South,KCI
9/28/2024,5,South,KCI
9/28/2024,1,South,KCI
9/28/2024,3,North,LKW
9/28/2024,2,South,KCI
9/28/2024,20,South,KCI
9/28/2024,1,West,BHP
9/28/2024,2,South,KCI
9/28/2024,2,South,KCI
9/28/2024,2,South,KCI
9/28/2024,2,North,LKW
9/28/2024,2,North,LKW
9/29/2024,2,South,KCI
9/29/2024,2,South,KCI
9/29/2024,2,South,KCI
9/29/2024,2,South,KCI
9/29/2024,2,South,KCI
9/29/2024,2,South,KCI
9/29/2024,2,South,KCI
9/29/2024,2,South,KCI
9/29/2024,3,South,KCI
9/29/2024,2,South,KCI
9/29/2024,2,South,KCI
9/29/2024,5,South,KCI
9/29/2024,2,West,BHP
9/29/2024,8,South,KCI
9/29/2024,2,West,PNE
9/29/2024,8,South,KCI
9/30/2024,1,East,PTA
9/30/2024,2,West,PNE
9/30/2024,5,North,LKW
9/30/2024,1,South,HBI
9/30/2024,20,South,HBI
9/30/2024,7,South,HBI
9/30/2024,20,South,HBI
9/30/2024,5,South,HBI
5/18/2023,16,North,JMU
5/30/2023,20,North,JMU
5/23/2023,1,North,DLI
5/23/2023,1,North,DLI
5/25/2023,2,North,DLI
5/25/2023,20,North,DLI
5/25/2023,10,North,DLI
5/25/2023,20,North,DLI
5/27/2023,1,North,DLI
5/27/2023,1,North,DLI
5/27/2023,2,North,DLI
5/30/2023,5,North,DLI
5/30/2023,10,North,DLI
5/30/2023,10,North,DLI
5/17/2023,5,North,GRN
5/17/2023,5,North,GRN
5/19/2023,5,North,GRN
5/22/2023,1,North,GRN
5/22/2023,4,North,GRN
5/22/2023,2,North,GRN
5/27/2023,5,North,GRN
5/28/2023,3,North,GRN
5/25/2023,15,North,JPR
5/26/2023,2,North,JPR
5/27/2023,2,North,JPR
5/27/2023,2,North,JPR
5/30/2023,10,North,JPR
5/30/2023,10,North,JPR
5/27/2023,5,North,LKW
5/30/2023,3,North,LKW
5/30/2023,120,North,DLI
5/30/2023,30,North,DLI
5/31/2023,6,North,GZB
5/31/2023,1,North,GZB
5/31/2023,20,North,JPR
6/2/2023,5,East,DGP
6/5/2023,5,East,DGP
6/9/2023,1,East,DGP
6/9/2023,1,East,DGP
6/10/2023,2,East,DGP
6/10/2023,1,East,DGP
6/10/2023,2,East,DGP
6/10/2023,2,East,DGP
6/15/2023,2,East,DGP
6/15/2023,20,East,DGP
6/15/2023,20,East,DGP
6/16/2023,2,East,DGP
6/17/2023,10,East,DGP
6/20/2023,1,East,DGP
6/22/2023,7,East,DGP
6/22/2023,1,East,DGP
6/23/2023,2,East,DGP
6/24/2023,20,East,DGP
6/24/2023,20,East,DGP
6/24/2023,20,East,DGP
6/24/2023,20,East,DGP
6/24/2023,20,East,DGP
6/24/2023,17,East,DGP
6/24/2023,20,East,DGP
6/24/2023,20,East,DGP
6/28/2023,4,East,DGP
6/8/2023,6,East,DGP
6/9/2023,10,East,DGP
6/13/2023,10,East,DGP
6/15/2023,5,East,DGP
6/28/2023,3,East,PTA
6/15/2023,10,West,PNE
6/19/2023,3,West,PNE
6/20/2023,2,West,PNE
6/20/2023,2,West,PNE
6/14/2023,2,North,JMU
6/28/2023,1,North,JMU
6/24/2023,2,North,JMU
6/27/2023,3,North,JMU
6/12/2023,2,North,DLI
6/13/2023,1,North,DLI
6/13/2023,8,North,DLI
6/16/2023,1,North,DLI
6/13/2023,3,North,GRN
6/14/2023,5,North,GRN
6/17/2023,2,North,GRN
6/19/2023,5,North,GRN
6/23/2023,2,North,GRN
6/27/2023,1,North,GRN
6/27/2023,2,North,GRN
6/28/2023,1,North,GRN
6/29/2023,4,North,GRN
6/2/2023,2,North,GZB
6/3/2023,5,North,GZB
6/5/2023,1,North,GZB
6/9/2023,10,North,GZB
6/9/2023,2,North,GZB
6/12/2023,2,North,GZB
6/13/2023,1,North,GZB
6/13/2023,2,North,GZB
6/14/2023,2,North,GZB
6/15/2023,2,North,GZB
6/15/2023,5,North,GZB
6/16/2023,2,North,GZB
6/16/2023,5,North,GZB
6/16/2023,2,North,GZB
6/16/2023,3,North,GZB
6/17/2023,10,North,GZB
6/17/2023,5,North,GZB
6/19/2023,1,North,GZB
6/19/2023,10,North,GZB
6/19/2023,15,North,GZB
6/19/2023,2,North,GZB
6/19/2023,2,North,GZB
6/19/2023,3,North,GZB
6/20/2023,3,North,GZB
6/21/2023,1,North,GZB
6/24/2023,4,North,GZB
6/26/2023,1,North,GZB
6/27/2023,10,North,GZB
6/28/2023,3,North,GZB
6/8/2023,9,North,JPR
6/13/2023,3,North,JPR
6/13/2023,2,North,JPR
6/14/2023,5,North,JPR
6/15/2023,1,North,JPR
6/15/2023,2,North,JPR
6/16/2023,5,North,JPR
6/16/2023,1,North,JPR
6/16/2023,2,North,JPR
6/17/2023,5,North,JPR
6/17/2023,5,North,JPR
6/21/2023,3,North,JPR
6/21/2023,2,North,JPR
6/22/2023,4,North,JPR
6/23/2023,2,North,JPR
6/26/2023,2,North,JPR
6/27/2023,2,North,JPR
6/28/2023,2,North,JPR
6/28/2023,2,North,JPR
6/28/2023,10,North,JPR
6/29/2023,6,North,JPR
6/29/2023,1,North,JPR
6/7/2023,1,North,LKW
6/8/2023,1,North,LKW
6/9/2023,2,North,LKW
6/10/2023,1,North,LKW
6/12/2023,2,North,LKW
6/13/2023,2,North,LKW
6/15/2023,5,North,LKW
6/15/2023,10,North,LKW
6/15/2023,5,North,LKW
6/16/2023,20,North,LKW
6/16/2023,3,North,LKW
6/16/2023,1,North,LKW
6/17/2023,5,North,LKW
6/17/2023,2,North,LKW
6/20/2023,1,North,LKW
6/20/2023,5,North,LKW
6/21/2023,2,North,LKW
6/21/2023,5,North,LKW
6/21/2023,4,North,LKW
6/22/2023,3,North,LKW
6/23/2023,2,North,LKW
6/23/2023,1,North,LKW
6/24/2023,7,North,LKW
6/24/2023,3,North,LKW
6/27/2023,6,North,LKW
6/29/2023,10,North,LKW
6/29/2023,2,North,LKW
6/25/2023,3,South,HBI
6/25/2023,3,South,HBI
6/24/2023,3,South,HBI
6/29/2023,3,South,HBI
6/29/2023,6,South,HBI
6/29/2023,1,South,HBI
6/27/2023,1,North,JMU
6/27/2023,1,North,JMU
7/1/2023,1,North,JPR
7/1/2023,2,North,JPR
7/1/2023,5,South,HBI
7/1/2023,1,East,PTA
7/1/2023,5,South,HBI
7/3/2023,1,North,JMU
7/4/2023,2,North,JPR
7/5/2023,1,North,LKW
7/5/2023,5,North,GRN
7/5/2023,5,South,HBI
7/6/2023,1,North,JPR
7/6/2023,1,North,JPR
7/6/2023,1,North,JPR
7/7/2023,2,North,JMU
7/7/2023,10,North,LKW
7/8/2023,5,North,DLI
7/8/2023,3,North,JPR
7/8/2023,3,East,PTA
7/8/2023,2,East,PTA
7/8/2023,2,East,PTA
7/8/2023,1,North,GZB
7/10/2023,2,South,MDI
7/10/2023,2,North,JPR
7/10/2023,10,South,HBI
7/11/2023,2,North,JPR
7/11/2023,1,West,PNE
7/11/2023,2,North,JPR
7/12/2023,10,South,HBI
7/12/2023,2,North,JPR
7/12/2023,5,North,JPR
7/12/2023,1,North,JPR
7/12/2023,2,North,GZB
7/12/2023,2,North,GRN
7/13/2023,1,East,PTA
7/13/2023,1,East,PTA
7/14/2023,1,North,JMU
7/14/2023,1,North,JPR
7/14/2023,2,North,JPR
7/14/2023,3,North,JPR
7/15/2023,1,North,JMU
7/16/2023,2,West,PNE
7/17/2023,1,North,DLI
7/17/2023,1,North,DLI
7/17/2023,2,North,DLI
7/17/2023,1,East,DGP
7/17/2023,5,North,JMU
7/19/2023,1,North,JPR
7/20/2023,10,North,JPR
7/21/2023,1,East,DGP
7/21/2023,1,North,LKW
7/22/2023,2,West,PNE
7/24/2023,1,North,JPR
7/24/2023,4,North,DLI
7/25/2023,2,North,JPR
7/25/2023,2,North,JPR
7/25/2023,1,North,JPR
7/25/2023,1,North,GZB
7/25/2023,4,North,LKW
7/26/2023,15,North,JPR
7/26/2023,1,South,MDI
7/26/2023,10,North,LKW
7/26/2023,3,West,PNE
7/26/2023,1,West,PNE
7/26/2023,1,West,PNE
7/28/2023,3,North,JPR
7/28/2023,3,North,GZB
7/28/2023,120,North,DLI
7/28/2023,15,North,DLI
7/28/2023,2,South,HBI
7/28/2023,2,South,HBI
7/29/2023,120,North,DLI
7/29/2023,15,North,DLI
7/29/2023,3,North,GZB
7/29/2023,5,North,LKW
7/29/2023,5,North,LKW
7/29/2023,4,North,JPR
7/30/2023,2,North,JPR
7/30/2023,2,North,JPR
7/30/2023,5,South,HBI
7/30/2023,2,South,HBI
7/31/2023,1,North,DLI
7/31/2023,1,North,GZB
7/31/2023,22,North,DLI
7/1/2023,1,South,HBI
8/10/2023,1,East,DGP
8/19/2023,6,East,PTA
8/21/2023,1,East,PTA
8/23/2023,3,East,PTA
8/24/2023,1,East,PTA
8/25/2023,1,North,JMU
8/16/2023,5,North,DLI
8/16/2023,20,North,DLI
8/8/2023,2,North,GRN
8/24/2023,1,North,GRN
8/3/2023,3,North,GZB
8/3/2023,3,North,GZB
8/8/2023,2,North,GZB
8/22/2023,1,North,GZB
8/24/2023,40,North,LKW
8/25/2023,10,North,GZB
8/28/2023,1,North,GZB
8/4/2023,2,North,JPR
8/8/2023,2,North,JPR
8/28/2023,1,North,JPR
8/28/2023,5,North,JPR
8/29/2023,6,North,JPR
8/29/2023,2,North,JPR
8/29/2023,4,North,JPR
8/2/2023,3,North,LKW
8/9/2023,2,North,LKW
8/10/2023,3,North,LKW
8/11/2023,1,North,LKW
8/22/2023,1,North,LKW
8/24/2023,5,North,LKW
8/2/2023,4,South,HBI
8/8/2023,4,South,HBI
8/9/2023,10,South,HBI
8/11/2023,1,South,HBI
8/14/2023,10,South,HBI
8/17/2023,8,South,HBI
8/18/2023,3,South,HBI
8/18/2023,1,South,HBI
8/18/2023,4,South,HBI
8/21/2023,7,South,HBI
8/13/2023,3,South,HBI
8/19/2023,4,South,HBI
8/25/2023,2,South,KCI
8/2/2023,1,South,KCI
8/2/2023,5,South,KCI
8/4/2023,3,South,KCI
8/4/2023,3,South,KCI
8/8/2023,7,South,KCI
8/9/2023,1,South,KCI
8/10/2023,10,South,KCI
8/14/2023,2,South,KCI
8/16/2023,1,South,KCI
8/17/2023,3,South,KCI
8/17/2023,1,South,KCI
8/17/2023,8,South,KCI
8/8/2023,5,South,KCI
8/8/2023,20,South,KCI
8/10/2023,3,South,KCI
8/10/2023,6,South,KCI
8/11/2023,5,South,KCI
8/12/2023,5,South,KCI
8/12/2023,5,South,KCI
8/12/2023,5,South,KCI
8/12/2023,3,South,KCI
8/12/2023,3,South,KCI
8/12/2023,3,South,KCI
8/12/2023,3,South,KCI
8/12/2023,2,South,KCI
8/12/2023,3,South,KCI
8/14/2023,5,South,KCI
8/16/2023,6,South,KCI
8/19/2023,1,South,KCI
8/19/2023,3,South,KCI
8/19/2023,4,South,KCI
8/20/2023,2,South,KCI
8/20/2023,2,South,KCI
8/20/2023,2,South,KCI
8/20/2023,2,South,KCI
8/20/2023,2,South,KCI
8/23/2023,2,South,KCI
8/25/2023,2,South,KCI
8/25/2023,2,South,KCI
8/25/2023,2,South,KCI
8/25/2023,2,South,KCI
8/26/2023,2,South,KCI
8/26/2023,2,South,KCI
8/26/2023,2,South,KCI
8/27/2023,5,South,KCI
8/26/2023,1,South,MDI
8/26/2023,10,South,HBI
8/31/2023,1,North,JMU
8/31/2023,2,North,GRN
8/30/2023,11,North,JPR
8/30/2023,6,North,JPR
9/4/2023,2,North,GZB
9/4/2023,1,North,GZB
9/4/2023,2,North,GZB
9/5/2023,2,North,LKW
9/5/2023,1,North,LKW
9/5/2023,1,North,DLI
9/11/2023,2,North,LKW
9/12/2023,15,South,HBI
9/12/2023,7,West,PNE
9/14/2023,10,North,JPR
9/14/2023,2,North,JPR
9/14/2023,1,North,JPR
9/14/2023,1,South,KCI
9/15/2023,2,North,JPR
9/15/2023,1,West,PNE
9/15/2023,1,North,JPR
9/15/2023,5,North,JPR
9/16/2023,16,North,JPR
9/16/2023,2,North,JPR
9/18/2023,1,North,GZB
9/18/2023,1,North,GZB
9/18/2023,5,North,GRN
9/18/2023,2,West,PNE
9/19/2023,1,South,KCI
9/20/2023,5,East,PTA
9/23/2023,3,South,KCI
9/25/2023,5,South,KCI
9/25/2023,5,South,KCI
9/25/2023,10,South,KCI
9/25/2023,10,South,KCI
9/25/2023,5,South,KCI
